### next string,,,,,,,,,,,,,,,,,
Julian 1,Lockhart 3,AU-300y,2300,1695,-3.4,10.1
,,,,,,,SOLO,1787359658376,Sat Aug 22 2026 00:47:38 GMT+0000 (UTC),0,,,X,-6.3,-12.8,608.7,21.1,
,,,,,,,SOLO,1787359700836,Sat Aug 22 2026 00:48:20 GMT+0000 (UTC),0,,,5,102.8,-75,585.7,21.3,
,,,,,,,SOLO,1787359732734,Sat Aug 22 2026 00:48:52 GMT+0000 (UTC),0,,,5,40.5,-102.2,594.9,21.3,
,,,,,,,SOLO,1787359832867,Sat Aug 22 2026 00:50:32 GMT+0000 (UTC),0,,,5,44.1,61.6,611.5,21.3,
,,,,,,,SOLO,1787359923656,Sat Aug 22 2026 00:52:03 GMT+0000 (UTC),0,,,5,87.1,59.1,605.8,20.9,
,,,,,,,SOLO,1787359954500,Sat Aug 22 2026 00:52:34 GMT+0000 (UTC),0,,,X,-10.5,-21.7,603.8,21.7,
,,,,,,,SOLO,1787360059960,Sat Aug 22 2026 00:54:19 GMT+0000 (UTC),0,,,6,32.7,60.4,603.9,20.4,
,,,,,,,SOLO,1787360168557,Sat Aug 22 2026 00:56:08 GMT+0000 (UTC),0,,,4,140.2,-1.8,614.3,20.3,
,,,,,,,SOLO,1787360267190,Sat Aug 22 2026 00:57:47 GMT+0000 (UTC),0,,,5,94.4,-11.6,610.7,21.8,
### next string,,,,,,,,,,,,,,,,,
Rich1,Lockhart 4,AU-500y,2300,1695,-12.5,23.8
,,,,,,,SOLO,1787360433181,Sat Aug 22 2026 01:00:33 GMT+0000 (UTC),0,,sighter,6,61.5,13.3,604.8,19.2,
,,,,,,,SOLO,1787360464178,Sat Aug 22 2026 01:01:04 GMT+0000 (UTC),0,,sighter,5,27.7,108.1,617.6,19.2,
,,,,,,,SOLO,1787360513373,Sat Aug 22 2026 01:01:53 GMT+0000 (UTC),0,,,5,-43.7,59,610.1,19.4,
,,,,,,,SOLO,1787360546410,Sat Aug 22 2026 01:02:26 GMT+0000 (UTC),0,,,6,-57.5,-32.2,622.3,19.4,
,,,,,,,SOLO,1787360575481,Sat Aug 22 2026 01:02:55 GMT+0000 (UTC),0,,,6,-42.7,-7.3,617.8,19.3,
,,,,,,,SOLO,1787360597286,Sat Aug 22 2026 01:03:17 GMT+0000 (UTC),0,,,6,-45.3,24.9,619.2,19.4,
,,,,,,,SOLO,1787360617459,Sat Aug 22 2026 01:03:37 GMT+0000 (UTC),0,,,5,-101.9,12.7,625,18.8,
,,,,,,,SOLO,1787360650807,Sat Aug 22 2026 01:04:10 GMT+0000 (UTC),0,,,5,53.6,-53,621.8,19.1,
,,,,,,,SOLO,1787360686408,Sat Aug 22 2026 01:04:46 GMT+0000 (UTC),0,,,5,-69,-46.2,621.2,19,
,,,,,,,SOLO,1787360729321,Sat Aug 22 2026 01:05:29 GMT+0000 (UTC),0,,,6,58.2,-10.4,617.4,19.6,
,,,,,,,SOLO,1787360755164,Sat Aug 22 2026 01:05:55 GMT+0000 (UTC),0,,,6,60.9,-4,609.8,21.6,
,,,,,,,SOLO,1787360784619,Sat Aug 22 2026 01:06:24 GMT+0000 (UTC),0,,,6,38.3,42.7,607.2,18.5,
### next string,,,,,,,,,,,,,,,,,
Paul 1,Lockhart 2,AU-500y,2300,1695,1.9,10
,,,,,,,SOLO,1787360696689,Sat Aug 22 2026 01:04:56 GMT+0000 (UTC),0,,,6,-27,35.4,604.6,19,
,,,,,,,SOLO,1787360714184,Sat Aug 22 2026 01:05:14 GMT+0000 (UTC),0,,,6,40.9,7.8,610.2,20.3,
,,,,,,,SOLO,1787360727983,Sat Aug 22 2026 01:05:27 GMT+0000 (UTC),0,,,5,54.3,73.6,612.1,18.3,
,,,,,,,SOLO,1787360748501,Sat Aug 22 2026 01:05:48 GMT+0000 (UTC),0,,,4,133,-34.3,607.4,18.9,
,,,,,,,SOLO,1787360811969,Sat Aug 22 2026 01:06:51 GMT+0000 (UTC),0,,,4,163.1,23.5,613.2,18.6,
,,,,,,,SOLO,1787360840644,Sat Aug 22 2026 01:07:20 GMT+0000 (UTC),0,,,5,-69.8,50.2,625,18.6,
,,,,,,,SOLO,1787360865965,Sat Aug 22 2026 01:07:45 GMT+0000 (UTC),0,,,6,-32.7,18.6,619.7,18.6,
,,,,,,,SOLO,1787360883731,Sat Aug 22 2026 01:08:03 GMT+0000 (UTC),0,,,5,14.8,-83.7,612.1,17.1,
,,,,,,,SOLO,1787360904109,Sat Aug 22 2026 01:08:24 GMT+0000 (UTC),0,,,X,13.1,-27.5,606.8,21.4,
,,,,,,,SOLO,1787360917174,Sat Aug 22 2026 01:08:37 GMT+0000 (UTC),0,,,X,13.6,-6.1,608.2,18,
### next string,,,,,,,,,,,,,,,,,
Tony,Lockhart 4,AU-500y,2300,1695,-12.5,23.8
,,,,,,,SOLO,1787361219473,Sat Aug 22 2026 01:13:39 GMT+0000 (UTC),0,,sighter,5,96.5,25.3,616.4,18.3,
,,,,,,,SOLO,1787361319784,Sat Aug 22 2026 01:15:19 GMT+0000 (UTC),0,,,6,-48.7,-19.2,601.1,18.3,
,,,,,,,SOLO,1787361383864,Sat Aug 22 2026 01:16:23 GMT+0000 (UTC),0,,,X,-1.6,29.3,610.9,17.6,
,,,,,,,SOLO,1787361462132,Sat Aug 22 2026 01:17:42 GMT+0000 (UTC),0,,,6,-12.6,60.2,610,17.6,
,,,,,,,SOLO,1787361533936,Sat Aug 22 2026 01:18:53 GMT+0000 (UTC),0,,,X,-0.9,-11.1,583.5,18.3,
,,,,,,,SOLO,1787361560339,Sat Aug 22 2026 01:19:20 GMT+0000 (UTC),0,,,5,-54.8,-51.5,591.1,18.3,
,,,,,,,SOLO,1787361607074,Sat Aug 22 2026 01:20:07 GMT+0000 (UTC),0,,,6,63.3,1,609,18.4,
,,,,,,,SOLO,1787361686120,Sat Aug 22 2026 01:21:26 GMT+0000 (UTC),0,,,6,26.6,43.1,613.9,18.4,
